Date,Time,Currency,Impact,Event Title,Details id,Actual,Forecast,Previous,Hour,Month,DayOfWeek,YearMonth,DayOfMonth
2023-04-28,2:45pm,USD,Medium Impact Expected,Chicago PMI,130067,48.6,43.6,43.8,2.0,4,4,2023-04-01,28
2023-04-28,3:00pm,USD,Medium Impact Expected,Revised UoM Consumer Sentiment,130417,63.5,63.5,63.5,3.0,4,4,2023-04-01,28
2023-04-28,3:00pm,USD,Low Impact Expected,Revised UoM Inflation Expectations,130418,4.6%,,4.6%,3.0,4,4,2023-04-01,28
2023-04-29,Day 2,EUR,Low Impact Expected,ECOFIN Meetings,134068,,,,,4,5,2023-04-01,29
2023-04-30,2:30am,CNY,Medium Impact Expected,Manufacturing PMI,131451,49.2,51.4,51.9,2.0,4,6,2023-04-01,30
2023-04-30,2:30am,CNY,Medium Impact Expected,Non-Manufacturing PMI,131452,56.4,57.0,58.2,2.0,4,6,2023-04-01,30
2023-05-01,2:00am,AUD,Low Impact Expected,MI Inflation Gauge m/m,130635,0.2%,,0.3%,2.0,5,0,2023-05-01,1
2023-05-01,2:30am,AUD,Low Impact Expected,ANZ Job Advertisements m/m,134084,-0.3%,,-2.7%,2.0,5,0,2023-05-01,1
2023-05-01,7:30am,AUD,Low Impact Expected,Commodity Prices y/y,130618,-19.2%,,-6.9%,7.0,5,0,2023-05-01,1
2023-05-01,2:30pm,CAD,Low Impact Expected,Manufacturing PMI,130455,50.2,,48.6,2.0,5,0,2023-05-01,1
2023-05-01,All Day,CHF,Non-Economic,Bank Holiday,133721,,,,0.0,5,0,2023-05-01,1
2023-05-01,All Day,CNY,Non-Economic,Bank Holiday,133706,,,,0.0,5,0,2023-05-01,1
2023-05-01,All Day,EUR,Non-Economic,French Bank Holiday,133722,,,,0.0,5,0,2023-05-01,1
2023-05-01,All Day,EUR,Non-Economic,German Bank Holiday,133723,,,,0.0,5,0,2023-05-01,1
2023-05-01,All Day,EUR,Non-Economic,Italian Bank Holiday,133724,,,,0.0,5,0,2023-05-01,1
2023-05-01,All Day,GBP,Non-Economic,Bank Holiday,133642,,,,0.0,5,0,2023-05-01,1
2023-05-01,1:30am,JPY,Low Impact Expected,Final Manufacturing PMI,128805,49.5,49.5,49.5,1.0,5,0,2023-05-01,1
2023-05-01,6:00am,JPY,Low Impact Expected,Consumer Confidence,128213,35.4,34.7,33.9,6.0,5,0,2023-05-01,1
2023-05-01,2:45pm,USD,Low Impact Expected,Final Manufacturing PMI,130468,50.2,50.4,50.4,2.0,5,0,2023-05-01,1
2023-05-01,3:00pm,USD,High Impact Expected,ISM Manufacturing PMI,130013,47.1,46.8,46.3,3.0,5,0,2023-05-01,1
2023-05-01,3:00pm,USD,Medium Impact Expected,ISM Manufacturing Prices,130012,53.2,49.4,49.2,3.0,5,0,2023-05-01,1
2023-05-01,3:00pm,USD,Low Impact Expected,Construction Spending m/m,129963,0.3%,0.2%,-0.3%,3.0,5,0,2023-05-01,1
2023-05-02,5:30am,AUD,High Impact Expected,Cash Rate,130285,3.85%,3.60%,3.60%,5.0,5,1,2023-05-01,2
2023-05-02,5:30am,AUD,High Impact Expected,RBA Rate Statement,130296,,,,5.0,5,1,2023-05-01,2
2023-05-02,12:20pm,AUD,High Impact Expected,RBA Gov Lowe Speaks,134073,,,,12.0,5,1,2023-05-01,2
2023-05-02,8:00am,CHF,Low Impact Expected,SECO Consumer Climate,131328,-30,-22,-30,8.0,5,1,2023-05-01,2
2023-05-02,8:30am,CHF,Low Impact Expected,Manufacturing PMI,129102,45.3,47.2,47.0,8.0,5,1,2023-05-01,2
2023-05-02,7:00am,EUR,Low Impact Expected,German Retail Sales m/m,131787,-2.4%,0.4%,-0.3%,7.0,5,1,2023-05-01,2
2023-05-02,8:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,129091,49.0,49.8,51.3,8.0,5,1,2023-05-01,2
2023-05-02,8:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,129079,46.8,49.4,51.1,8.0,5,1,2023-05-01,2
2023-05-02,8:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,129115,45.6,45.5,45.5,8.0,5,1,2023-05-01,2
2023-05-02,8:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,129139,44.5,44.0,44.0,8.0,5,1,2023-05-01,2
2023-05-02,9:00am,EUR,Low Impact Expected,Final Manufacturing PMI,129127,45.8,45.5,45.5,9.0,5,1,2023-05-01,2
2023-05-02,9:00am,EUR,Low Impact Expected,M3 Money Supply y/y,132496,2.5%,2.4%,2.9%,9.0,5,1,2023-05-01,2
2023-05-02,9:00am,EUR,Low Impact Expected,Private Loans y/y,132497,2.9%,3.2%,3.2%,9.0,5,1,2023-05-01,2
2023-05-02,10:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,132658,7.0%,7.0%,6.9%,10.0,5,1,2023-05-01,2
2023-05-02,10:00am,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,132657,5.6%,5.6%,5.7%,10.0,5,1,2023-05-01,2
2023-05-02,10:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,129314,0.5%,0.3%,-0.4%,10.0,5,1,2023-05-01,2
2023-05-02,12:01am,GBP,Low Impact Expected,BRC Shop Price Index y/y,133371,8.8%,,8.9%,12.0,5,1,2023-05-01,2
2023-05-02,7:00am,GBP,Low Impact Expected,Nationwide HPI m/m,133311,0.5%,-0.5%,-0.7%,7.0,5,1,2023-05-01,2
2023-05-02,9:30am,GBP,Low Impact Expected,Final Manufacturing PMI,129156,47.8,46.6,46.6,9.0,5,1,2023-05-01,2
2023-05-02,12:50am,JPY,Low Impact Expected,Monetary Base y/y,128182,-1.7%,-1.3%,-1.0%,12.0,5,1,2023-05-01,2
2023-05-02,3:53pm,NZD,Low Impact Expected,GDT Price Index,128741,2.5%,,3.2%,3.0,5,1,2023-05-01,2
2023-05-02,10:00pm,NZD,Low Impact Expected,RBNZ Financial Stability Report,128294,,,,10.0,5,1,2023-05-01,2
2023-05-02,11:45pm,NZD,High Impact Expected,Employment Change q/q,130954,0.8%,0.5%,0.5%,11.0,5,1,2023-05-01,2
2023-05-02,11:45pm,NZD,High Impact Expected,Unemployment Rate,130953,3.4%,3.5%,3.4%,11.0,5,1,2023-05-01,2
2023-05-02,11:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,130990,0.9%,1.1%,1.1%,11.0,5,1,2023-05-01,2
2023-05-02,All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,130536,15.9M,15.1M,14.8M,0.0,5,1,2023-05-01,2
2023-05-02,3:00pm,USD,High Impact Expected,JOLTS Job Openings,132221,9.59M,9.74M,9.97M,3.0,5,1,2023-05-01,2
2023-05-02,3:00pm,USD,Low Impact Expected,Factory Orders m/m,129903,0.9%,1.3%,-1.1%,3.0,5,1,2023-05-01,2
2023-05-03,2:30am,AUD,Low Impact Expected,Retail Sales m/m,131131,0.4%,0.2%,0.2%,2.0,5,2,2023-05-01,3
2023-05-03,5:55am,AUD,Low Impact Expected,RBA Assist Gov Ellis Speaks,134074,,,,5.0,5,2,2023-05-01,3
2023-05-03,7:45am,EUR,Low Impact Expected,French Gov Budget Balance,131899,-54.7B,,-50.3B,7.0,5,2,2023-05-01,3
2023-05-03,9:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,129252,7.8%,8.0%,7.9%,9.0,5,2,2023-05-01,3
2023-05-03,10:00am,EUR,Low Impact Expected,Unemployment Rate,132742,6.5%,6.6%,6.6%,10.0,5,2,2023-05-01,3
2023-05-03,All Day,JPY,Non-Economic,Bank Holiday,133653,,,,0.0,5,2,2023-05-01,3
2023-05-03,2:00am,NZD,High Impact Expected,RBNZ Gov Orr Speaks,134087,,,,2.0,5,2,2023-05-01,3
2023-05-03,11:45pm,NZD,Low Impact Expected,Building Consents m/m,130963,7.0%,,-9.4%,11.0,5,2,2023-05-01,3
2023-05-03,1:15pm,USD,High Impact Expected,ADP Non-Farm Employment Change,133617,296K,148K,142K,1.0,5,2,2023-05-01,3
2023-05-03,2:45pm,USD,Low Impact Expected,Final Services PMI,130480,53.6,53.7,53.7,2.0,5,2,2023-05-01,3
2023-05-03,3:00pm,USD,High Impact Expected,ISM Services PMI,130056,51.9,51.8,51.2,3.0,5,2,2023-05-01,3
2023-05-03,3:30pm,USD,Low Impact Expected,Crude Oil Inventories,129420,-1.3M,-0.5M,-5.1M,3.0,5,2,2023-05-01,3
2023-05-03,7:00pm,USD,High Impact Expected,FOMC Statement,128403,,,,7.0,5,2,2023-05-01,3
2023-05-03,7:00pm,USD,High Impact Expected,Federal Funds Rate,128395,5.25%,5.25%,5.00%,7.0,5,2,2023-05-01,3
2023-05-03,7:30pm,USD,High Impact Expected,FOMC Press Conference,128415,,,,7.0,5,2,2023-05-01,3
2023-05-04,2:30am,AUD,Low Impact Expected,Trade Balance,131106,15.27B,13.00B,14.15B,2.0,5,3,2023-05-01,4
2023-05-04,1:30pm,CAD,Low Impact Expected,Trade Balance,132589,1.0B,0.3B,-0.5B,1.0,5,3,2023-05-01,4
2023-05-04,3:00pm,CAD,Medium Impact Expected,Ivey PMI,130648,56.8,59.0,58.2,3.0,5,3,2023-05-01,4
2023-05-04,5:50pm,CAD,High Impact Expected,BOC Gov Macklem Speaks,134086,,,,5.0,5,3,2023-05-01,4
2023-05-04,2:45am,CNY,Low Impact Expected,Caixin Manufacturing PMI,131478,49.5,50.0,50.0,2.0,5,3,2023-05-01,4
2023-05-04,7:00am,EUR,Low Impact Expected,German Trade Balance,132125,16.7B,16.1B,16.1B,7.0,5,3,2023-05-01,4
2023-05-04,8:00am,EUR,Low Impact Expected,Spanish Unemployment Change,129387,-73.9K,-12.4K,-48.8K,8.0,5,3,2023-05-01,4
2023-05-04,8:15am,EUR,Low Impact Expected,Spanish Services PMI,129175,57.9,59.2,59.4,8.0,5,3,2023-05-01,4
2023-05-04,8:45am,EUR,Low Impact Expected,Italian Services PMI,129163,57.6,56.6,55.7,8.0,5,3,2023-05-01,4
2023-05-04,8:50am,EUR,Low Impact Expected,French Final Services PMI,129187,54.6,56.3,56.3,8.0,5,3,2023-05-01,4
2023-05-04,8:55am,EUR,Low Impact Expected,German Final Services PMI,129202,56.0,55.7,55.7,8.0,5,3,2023-05-01,4
2023-05-04,9:00am,EUR,Low Impact Expected,Final Services PMI,129224,56.2,56.6,56.6,9.0,5,3,2023-05-01,4
2023-05-04,10:00am,EUR,Low Impact Expected,PPI m/m,132702,-1.6%,-1.4%,-0.4%,10.0,5,3,2023-05-01,4
2023-05-04,10:05am,EUR,Low Impact Expected,French 10-y Bond Auction,129364,2.83|1.9,,2.70|2.0,10.0,5,3,2023-05-01,4
2023-05-04,1:15pm,EUR,High Impact Expected,Main Refinancing Rate,132443,3.75%,3.75%,3.50%,1.0,5,3,2023-05-01,4
2023-05-04,1:15pm,EUR,High Impact Expected,Monetary Policy Statement,132442,,,,1.0,5,3,2023-05-01,4
2023-05-04,1:45pm,EUR,High Impact Expected,ECB Press Conference,132441,,,,1.0,5,3,2023-05-01,4
2023-05-04,9:30am,GBP,Low Impact Expected,Final Services PMI,129213,55.9,54.9,54.9,9.0,5,3,2023-05-01,4
2023-05-04,9:30am,GBP,Low Impact Expected,M4 Money Supply m/m,133206,-0.6%,0.2%,-0.3%,9.0,5,3,2023-05-01,4
2023-05-04,9:30am,GBP,Low Impact Expected,Mortgage Approvals,133208,52K,46K,44K,9.0,5,3,2023-05-01,4
2023-05-04,9:30am,GBP,Low Impact Expected,Net Lending to Individuals m/m,133207,1.6B,2.8B,2.2B,9.0,5,3,2023-05-01,4
2023-05-04,All Day,JPY,Non-Economic,Bank Holiday,133654,,,,0.0,5,3,2023-05-01,4
2023-05-04,2:00am,NZD,Low Impact Expected,ANZ Commodity Prices m/m,131210,-1.7%,,1.3%,2.0,5,3,2023-05-01,4
2023-05-04,12:30pm,USD,Low Impact Expected,Challenger Job Cuts y/y,130080,175.9%,,319.4%,12.0,5,3,2023-05-01,4
2023-05-04,1:30pm,USD,High Impact Expected,Unemployment Claims,130217,242K,239K,229K,1.0,5,3,2023-05-01,4
2023-05-04,1:30pm,USD,Low Impact Expected,Prelim Nonfarm Productivity q/q,129763,-2.7%,-1.7%,1.7%,1.0,5,3,2023-05-01,4
2023-05-04,1:30pm,USD,Low Impact Expected,Prelim Unit Labor Costs q/q,129762,6.3%,5.6%,3.2%,1.0,5,3,2023-05-01,4
2023-05-04,1:30pm,USD,Low Impact Expected,Trade Balance,129783,-64.2B,-63.7B,-70.6B,1.0,5,3,2023-05-01,4
2023-05-04,3:30pm,USD,Low Impact Expected,Natural Gas Storage,128447,54B,51B,79B,3.0,5,3,2023-05-01,4
2023-05-08,2:30am,AUD,Low Impact Expected,Building Approvals m/m,131117,-0.1%,3.0%,3.9%,2.0,5,0,2023-05-01,8
2023-05-08,2:30am,AUD,Low Impact Expected,NAB Business Confidence,131143,0,,-1,2.0,5,0,2023-05-01,8
2023-05-08,All Day,EUR,Non-Economic,French Bank Holiday,133753,,,,0.0,5,0,2023-05-01,8
2023-05-08,7:00am,EUR,Low Impact Expected,German Industrial Production m/m,132127,-3.4%,-1.6%,2.1%,7.0,5,0,2023-05-01,8
2023-05-08,9:30am,EUR,Low Impact Expected,Sentix Investor Confidence,132185,-13.1,-7.9,-8.7,9.0,5,0,2023-05-01,8
2023-05-08,All Day,GBP,Non-Economic,Bank Holiday,133643,,,,0.0,5,0,2023-05-01,8
2023-05-08,12:50am,JPY,Low Impact Expected,Monetary Policy Meeting Minutes,128125,,,,12.0,5,0,2023-05-01,8
2023-05-08,3:00pm,USD,Low Impact Expected,Final Wholesale Inventories m/m,129915,0.0%,0.1%,0.1%,3.0,5,0,2023-05-01,8
2023-05-08,7:00pm,USD,Low Impact Expected,Loan Officer Survey,132274,,,,7.0,5,0,2023-05-01,8
2023-05-08,9:00pm,USD,Low Impact Expected,FOMC Financial Stability Report,132279,,,,9.0,5,0,2023-05-01,8
2023-05-09,2:30am,AUD,Low Impact Expected,Retail Sales m/m,133982,0.4%,0.4%,0.4%,2.0,5,1,2023-05-01,9
2023-05-09,10:30am,AUD,Low Impact Expected,Annual Budget Release,131847,,,,10.0,5,1,2023-05-01,9
2023-05-09,3:58am,CNY,Low Impact Expected,Trade Balance,131500,618B,500B,601B,3.0,5,1,2023-05-01,9
2023-05-09,3:59am,CNY,Low Impact Expected,USD-Denominated Trade Balance,131501,90.2B,69.0B,88.2B,3.0,5,1,2023-05-01,9
2023-05-09,7:45am,EUR,Low Impact Expected,French Trade Balance,131943,-8.0B,-9.5B,-9.3B,7.0,5,1,2023-05-01,9
2023-05-09,12:01am,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,133360,5.2%,4.7%,4.9%,12.0,5,1,2023-05-01,9
2023-05-09,7:02am,GBP,Low Impact Expected,Halifax HPI m/m,133324,-0.3%,0.2%,0.8%,7.0,5,1,2023-05-01,9
2023-05-09,12:30am,JPY,Low Impact Expected,Average Cash Earnings y/y,128874,0.8%,1.0%,0.8%,12.0,5,1,2023-05-01,9
2023-05-09,12:30am,JPY,Low Impact Expected,Household Spending y/y,128958,-1.9%,0.9%,1.6%,12.0,5,1,2023-05-01,9
2023-05-09,4:35am,JPY,Low Impact Expected,10-y Bond Auction,128774,0.43|3.6,,0.46|3.8,4.0,5,1,2023-05-01,9
2023-05-09,11:00am,USD,Low Impact Expected,NFIB Small Business Index,130492,89.0,89.6,90.1,11.0,5,1,2023-05-01,9
2023-05-09,1:30pm,USD,Low Impact Expected,FOMC Member Jefferson Speaks,134098,,,,1.0,5,1,2023-05-01,9
2023-05-09,3:00pm,USD,Low Impact Expected,IBD/TIPP Economic Optimism,133629,41.6,48.2,47.4,3.0,5,1,2023-05-01,9
2023-05-09,5:05pm,USD,Low Impact Expected,FOMC Member Williams Speaks,134092,,,,5.0,5,1,2023-05-01,9
2023-05-10,1:30pm,CAD,Low Impact Expected,Building Permits m/m,132367,11.3%,-2.3%,5.5%,1.0,5,2,2023-05-01,10
2023-05-10,5:00pm,CHF,Medium Impact Expected,SNB Chairman Jordan Speaks,134097,,,,5.0,5,2,2023-05-01,10
2023-05-10,7:00am,EUR,Low Impact Expected,German Final CPI m/m,132128,0.4%,0.4%,0.4%,7.0,5,2,2023-05-01,10
2023-05-10,9:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,129265,-0.6%,0.2%,-0.2%,9.0,5,2,2023-05-01,10
2023-05-10,10:35am,EUR,Low Impact Expected,German 30-y Bond Auction,134089,2.53|2.0,,2.31|1.1,10.0,5,2,2023-05-01,10
2023-05-10,10:03am,GBP,Low Impact Expected,10-y Bond Auction,132882,3.85|2.8,,3.59|3.0,10.0,5,2,2023-05-01,10
2023-05-10,11:55pm,GBP,Low Impact Expected,RICS House Price Balance,133300,-39%,-39%,-43%,11.0,5,2,2023-05-01,10
2023-05-10,6:00am,JPY,Low Impact Expected,Leading Indicators,128946,97.5%,97.9%,98.0%,6.0,5,2,2023-05-01,10
2023-05-10,11:45pm,NZD,Low Impact Expected,FPI m/m,130975,0.5%,,0.8%,11.0,5,2,2023-05-01,10
2023-05-10,1:30pm,USD,High Impact Expected,CPI m/m,129666,0.4%,0.4%,0.1%,1.0,5,2,2023-05-01,10
2023-05-10,1:30pm,USD,High Impact Expected,CPI y/y,129690,4.9%,5.0%,5.0%,1.0,5,2,2023-05-01,10
2023-05-10,1:30pm,USD,High Impact Expected,Core CPI m/m,129678,0.4%,0.3%,0.4%,1.0,5,2,2023-05-01,10
2023-05-10,3:30pm,USD,Low Impact Expected,Crude Oil Inventories,129419,3.0M,-2.2M,-1.3M,3.0,5,2,2023-05-01,10
2023-05-10,6:01pm,USD,Medium Impact Expected,10-y Bond Auction,132282,3.45|2.4,,3.46|2.4,6.0,5,2,2023-05-01,10
2023-05-10,6:53pm,USD,Low Impact Expected,Federal Budget Balance,130512,176.2B,220.5B,-378.1B,6.0,5,2,2023-05-01,10
2023-05-11,2:03am,AUD,Low Impact Expected,MI Inflation Expectations,130374,5.0%,,4.6%,2.0,5,3,2023-05-01,11
2023-05-11,2:30am,CNY,Low Impact Expected,CPI y/y,131549,0.1%,0.3%,0.7%,2.0,5,3,2023-05-01,11
2023-05-11,2:30am,CNY,Low Impact Expected,PPI y/y,131550,-3.6%,-3.3%,-2.5%,2.0,5,3,2023-05-01,11
2023-05-11,9:00am,CNY,Medium Impact Expected,New Loans,131526,719B,1400B,3890B,9.0,5,3,2023-05-01,11
2023-05-11,9:00am,CNY,Low Impact Expected,M2 Money Supply y/y,131525,12.4%,12.5%,12.7%,9.0,5,3,2023-05-01,11
2023-05-11,1:00pm,EUR,Medium Impact Expected,ECB President Lagarde Speaks,134122,,,,1.0,5,3,2023-05-01,11
2023-05-11,12:00pm,GBP,High Impact Expected,BOE Monetary Policy Report,133252,,,,12.0,5,3,2023-05-01,11
2023-05-11,12:00pm,GBP,High Impact Expected,MPC Official Bank Rate Votes,133234,7-0-2,7-0-2,7-0-2,12.0,5,3,2023-05-01,11
2023-05-11,12:00pm,GBP,High Impact Expected,Monetary Policy Summary,133235,,,,12.0,5,3,2023-05-01,11
2023-05-11,12:00pm,GBP,High Impact Expected,Official Bank Rate,133233,4.50%,4.50%,4.25%,12.0,5,3,2023-05-01,11
2023-05-11,12:30pm,GBP,High Impact Expected,BOE Gov Bailey Speaks,134093,,,,12.0,5,3,2023-05-01,11
2023-05-11,12:50am,JPY,Low Impact Expected,BOJ Summary of Opinions,128133,,,,12.0,5,3,2023-05-01,11
2023-05-11,12:50am,JPY,Low Impact Expected,Bank Lending y/y,128909,3.2%,3.0%,3.0%,12.0,5,3,2023-05-01,11
2023-05-11,12:50am,JPY,Low Impact Expected,Current Account,128921,1.01T,1.31T,1.23T,12.0,5,3,2023-05-01,11
2023-05-11,4:35am,JPY,Low Impact Expected,30-y Bond Auction,128785,1.25|3.5,,1.35|3.2,4.0,5,3,2023-05-01,11
2023-05-11,6:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,128224,54.6,54.1,53.3,6.0,5,3,2023-05-01,11
2023-05-11,11:30pm,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,131222,49.1,,48.1,11.0,5,3,2023-05-01,11
2023-05-11,11:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,130935,-2.9%,,0.6%,11.0,5,3,2023-05-01,11
2023-05-11,1:30pm,USD,High Impact Expected,Core PPI m/m,129706,0.2%,0.2%,0.0%,1.0,5,3,2023-05-01,11
2023-05-11,1:30pm,USD,High Impact Expected,PPI m/m,129707,0.2%,0.3%,-0.4%,1.0,5,3,2023-05-01,11
2023-05-11,1:30pm,USD,High Impact Expected,Unemployment Claims,130218,264K,245K,242K,1.0,5,3,2023-05-01,11
2023-05-11,2:00pm,USD,Low Impact Expected,FOMC Member Kashkari Speaks,134123,,,,2.0,5,3,2023-05-01,11
2023-05-11,3:00pm,USD,Low Impact Expected,Mortgage Delinquencies,131439,3.56%,,3.96%,3.0,5,3,2023-05-01,11
2023-05-11,3:15pm,USD,Medium Impact Expected,FOMC Member Waller Speaks,134096,,,,3.0,5,3,2023-05-01,11
2023-05-11,3:30pm,USD,Low Impact Expected,Natural Gas Storage,128446,78B,78B,54B,3.0,5,3,2023-05-01,11
2023-05-11,6:04pm,USD,Medium Impact Expected,30-y Bond Auction,132291,3.74|2.4,,3.66|2.4,6.0,5,3,2023-05-01,11
2023-05-12,7:45am,EUR,Low Impact Expected,French Final CPI m/m,131931,0.6%,0.6%,0.6%,7.0,5,4,2023-05-01,12
2023-05-12,7:00am,GBP,High Impact Expected,GDP m/m,133515,-0.3%,0.0%,0.0%,7.0,5,4,2023-05-01,12
2023-05-12,7:00am,GBP,Medium Impact Expected,Prelim GDP q/q,133601,0.1%,0.1%,0.1%,7.0,5,4,2023-05-01,12
2023-05-12,7:00am,GBP,Low Impact Expected,Construction Output m/m,133519,0.2%,-0.4%,2.6%,7.0,5,4,2023-05-01,12
2023-05-12,7:00am,GBP,Low Impact Expected,Goods Trade Balance,133520,-16.4B,-17.5B,-16.6B,7.0,5,4,2023-05-01,12
2023-05-12,7:00am,GBP,Low Impact Expected,Index of Services 3m/3m,133516,0.1%,0.2%,0.1%,7.0,5,4,2023-05-01,12
2023-05-12,7:00am,GBP,Low Impact Expected,Industrial Production m/m,133517,0.7%,0.1%,-0.1%,7.0,5,4,2023-05-01,12
2023-05-12,7:00am,GBP,Low Impact Expected,Manufacturing Production m/m,133518,0.7%,0.0%,0.1%,7.0,5,4,2023-05-01,12
2023-05-12,7:00am,GBP,Low Impact Expected,Prelim Business Investment q/q,133602,0.7%,-0.7%,-0.2%,7.0,5,4,2023-05-01,12
2023-05-12,12:15pm,GBP,Low Impact Expected,MPC Member Pill Speaks,134094,,,,12.0,5,4,2023-05-01,12
2023-05-12,12:30pm,GBP,Low Impact Expected,NIESR GDP Estimate,133336,0.1%,,0.1%,12.0,5,4,2023-05-01,12
2023-05-12,12:50am,JPY,Low Impact Expected,M2 Money Stock y/y,128176,2.5%,2.5%,2.5%,12.0,5,4,2023-05-01,12
2023-05-12,4:00am,NZD,High Impact Expected,Inflation Expectations q/q,131180,2.79%,,3.30%,4.0,5,4,2023-05-01,12
2023-05-12,8:00am,USD,Low Impact Expected,FOMC Member Bowman Speaks,134100,,,,8.0,5,4,2023-05-01,12
2023-05-12,1:30pm,USD,Low Impact Expected,Import Prices m/m,129650,0.4%,0.3%,-0.8%,1.0,5,4,2023-05-01,12
2023-05-12,3:00pm,USD,High Impact Expected,Prelim UoM Consumer Sentiment,130419,57.7,63.0,63.5,3.0,5,4,2023-05-01,12
2023-05-12,3:00pm,USD,Medium Impact Expected,Prelim UoM Inflation Expectations,130420,4.5%,,4.6%,3.0,5,4,2023-05-01,12
2023-05-13,12:45am,USD,Low Impact Expected,FOMC Member Jefferson Speaks,134095,,,,12.0,5,5,2023-05-01,13
2023-05-14,11:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,131234,49.8,,53.8,11.0,5,6,2023-05-01,14
2023-05-15,1:13pm,CAD,Low Impact Expected,Housing Starts,132858,262K,221K,214K,1.0,5,0,2023-05-01,15
2023-05-15,1:32pm,CAD,Low Impact Expected,Wholesale Sales m/m,132379,46.0%,-0.3%,-1.4%,1.0,5,0,2023-05-01,15
2023-05-15,7:30am,CHF,Low Impact Expected,PPI m/m,131407,0.2%,0.1%,0.2%,7.0,5,0,2023-05-01,15
2023-05-15,All Day,EUR,Low Impact Expected,Eurogroup Meetings,132197,,,,0.0,5,0,2023-05-01,15
2023-05-15,7:00am,EUR,Low Impact Expected,German WPI m/m,131747,-0.4%,0.3%,0.2%,7.0,5,0,2023-05-01,15
2023-05-15,10:00am,EUR,Low Impact Expected,EU Economic Forecasts,132485,,,,10.0,5,0,2023-05-01,15
2023-05-15,10:00am,EUR,Low Impact Expected,Industrial Production m/m,132704,-4.1%,-2.5%,1.5%,10.0,5,0,2023-05-01,15
2023-05-15,1:10pm,EUR,Low Impact Expected,German Buba President Nagel Speaks,134109,,,,1.0,5,0,2023-05-01,15
2023-05-15,2:30pm,GBP,Low Impact Expected,CB Leading Index m/m,133348,-0.9%,,-0.6%,2.0,5,0,2023-05-01,15
2023-05-15,5:00pm,GBP,Low Impact Expected,MPC Member Pill Speaks,134111,,,,5.0,5,0,2023-05-01,15
2023-05-15,12:50am,JPY,Low Impact Expected,PPI y/y,128885,5.8%,5.6%,7.4%,12.0,5,0,2023-05-01,15
2023-05-15,6:59am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,129032,-14.4%,,-15.2%,6.0,5,0,2023-05-01,15
2023-05-15,1:30pm,USD,High Impact Expected,Empire State Manufacturing Index,130044,-31.8,-3.7,10.8,1.0,5,0,2023-05-01,15
2023-05-15,1:30pm,USD,Low Impact Expected,FOMC Member Goolsbee Speaks,134132,,,,1.0,5,0,2023-05-01,15
2023-05-15,2:15pm,USD,Low Impact Expected,FOMC Member Kashkari Speaks,134110,,,,2.0,5,0,2023-05-01,15
2023-05-15,9:00pm,USD,Low Impact Expected,TIC Long-Term Purchases,131301,133.3B,85.4B,56.6B,9.0,5,0,2023-05-01,15
2023-05-15,10:00pm,USD,Low Impact Expected,FOMC Member Cook Speaks,134126,,,,10.0,5,0,2023-05-01,15
2023-05-16,1:30am,AUD,Low Impact Expected,Westpac Consumer Sentiment,130386,-7.9%,,9.4%,1.0,5,1,2023-05-01,16
2023-05-16,2:30am,AUD,Medium Impact Expected,Monetary Policy Meeting Minutes,130307,,,,2.0,5,1,2023-05-01,16
2023-05-16,1:30pm,CAD,High Impact Expected,CPI m/m,132327,0.7%,0.5%,0.5%,1.0,5,1,2023-05-01,16
2023-05-16,1:30pm,CAD,High Impact Expected,Median CPI y/y,132323,4.2%,4.3%,4.5%,1.0,5,1,2023-05-01,16
2023-05-16,1:30pm,CAD,High Impact Expected,Trimmed CPI y/y,132324,4.2%,4.1%,4.4%,1.0,5,1,2023-05-01,16
2023-05-16,1:30pm,CAD,Low Impact Expected,Manufacturing Sales m/m,132577,0.7%,0.7%,-3.6%,1.0,5,1,2023-05-01,16
2023-05-16,1:32pm,CAD,Medium Impact Expected,Common CPI y/y,132325,5.7%,5.5%,6.0%,1.0,5,1,2023-05-01,16
2023-05-16,1:32pm,CAD,Low Impact Expected,Core CPI m/m,132326,0.5%,,0.6%,1.0,5,1,2023-05-01,16
2023-05-16,3:00am,CNY,Low Impact Expected,Fixed Asset Investment ytd/y,131613,4.7%,5.7%,5.1%,3.0,5,1,2023-05-01,16
2023-05-16,3:00am,CNY,Low Impact Expected,Industrial Production y/y,131614,5.6%,10.9%,3.9%,3.0,5,1,2023-05-01,16
2023-05-16,3:00am,CNY,Low Impact Expected,NBS Press Conference,131615,,,,3.0,5,1,2023-05-01,16
